date,close,open,high,low,vol,amount
20180227,10807.5346,10898.2887,10915.3642,10791.9537,195932779.0,256634726.4
20180228,10828.7302,10705.8128,10875.7066,10656.3578,186638953.0,244640047.5
20180301,10943.1309,10754.6192,10943.1309,10732.926,190070304.0,247235625.7
20180302,10856.2464,10857.8706,10947.3861,10840.0083,184646816.0,238212896.4
20180305,10875.6799,10882.8669,10913.0313,10813.4652,159549538.0,212230843.7
20180306,11007.9518,10909.2753,11007.9518,10873.8454,206525497.0,274044811.0
20180307,10904.9881,10993.9518,11031.4789,10897.5803,179148337.0,234993971.6
20180308,11019.078,10902.351,11019.078,10892.1823,165203174.0,227085881.7
20180309,11194.9143,11040.3666,11203.7235,11030.5529,234555468.0,309671670.6
20180312,11326.2715,11266.3218,11328.7681,11260.4569,261773246.0,359256598.2
20180313,11241.4055,11311.04,11335.2981,11236.3803,227848425.0,299984149.2
20180314,11139.6271,11198.7722,11242.3042,11138.3903,196067737.0,262331630.2
20180315,11163.6543,11100.531,11195.9443,11051.6217,187573554.0,255699178.4
20180316,11051.1216,11166.4313,11192.3565,11051.1216,169598355.0,228384555.1
20180319,11068.493,11046.0295,11120.7499,10994.6781,165819447.0,227130682.6
20180320,11077.8014,10982.7295,11082.0271,10951.9879,177360077.0,235235335.3
20180321,10980.5494,11100.9119,11170.5618,10973.5849,202472474.0,272918095.2
20180322,10877.2518,10988.8265,11035.5829,10858.4448,175778163.0,239318508.1
20180323,10439.9863,10511.1573,10664.9275,10256.4996,282412822.0,341906996.8
20180326,10564.3754,10303.7455,10564.3754,10217.2186,195798888.0,255008914.3
20180327,10775.7105,10683.1578,10799.3692,10675.4966,222882762.0,313318191.6
20180328,10630.6889,10633.7031,10768.4764,10613.0634,204801306.0,291195711.9
20180329,10755.9202,10676.5578,10778.7981,10564.2852,192574640.0,267997584.8
20180330,10868.6549,10776.7063,10883.0485,10766.5261,209103163.0,300756301.7
20180402,10852.9477,10887.4704,10950.2173,10835.7149,238742940.0,348243221.3
20180403,10754.2855,10718.4263,10783.9262,10667.3321,208204043.0,293300055.8
