date,financing_balance,financing_purchase,financing_redeem,securities_lending_balance,securities_lending_sell,securities_lending_shares,margin_balance,market,margin_balance_change
2019-02-21,459234809159.0,29335136538.0,27285146260.0,6528489311.0,133286029.0,0.0,465763298470.0,沪市,0.4892544540547439
2019-02-22,461954859629.0,32419548758.0,29699498288.0,6633130375.0,114939138.0,0.0,468587990004.0,沪市,0.6064650313322151
2019-02-25,472704160094.0,60257058289.0,49507757824.0,7439612565.0,200638905.0,0.0,480143772659.0,沪市,2.466085964964959
2019-02-26,478155076613.0,61778381795.0,56327465276.0,7165801337.0,133725527.0,0.0,485320877950.0,沪市,1.0782406407834122
2019-02-27,484549266902.0,51742607833.0,45348417544.0,7058566556.0,139523339.0,0.0,491607833458.0,沪市,1.2954224294978056
2019-02-28,484555495642.0,34284100277.0,34277871537.0,6802372203.0,101264475.0,0.0,491357867845.0,沪市,-0.05084654799776267
2019-03-01,484550188993.0,36818605234.0,36823911883.0,6972755094.0,133443657.0,0.0,491522944087.0,沪市,0.03359592932214994
2019-03-04,491719613594.0,61979499206.0,54810074605.0,7567714697.0,204847024.0,0.0,499287328291.0,沪市,1.5796585484777914
2019-03-05,499610506952.0,50007817140.0,42116923782.0,7526294846.0,144120423.0,0.0,507136801798.0,沪市,1.5721355344362031
2019-03-06,509414858080.0,65730782793.0,55926431665.0,7873221114.0,204309161.0,0.0,517288079194.0,沪市,2.001684231948797
2019-03-07,519397678384.0,71739590059.0,61756769755.0,7681681754.0,168824246.0,0.0,527079360138.0,沪市,1.8928100874189946
2019-03-08,519973258458.0,60296306570.0,59720726496.0,6952524243.0,135365618.0,0.0,526925782701.0,沪市,-0.029137440889315247
2019-03-11,528539041036.0,51014326360.0,42448543782.0,7081333275.0,187655596.0,0.0,535620374311.0,沪市,1.650060007584342
2019-03-12,534177143108.0,62158744961.0,56520642889.0,7378951309.0,195309393.0,0.0,541556094417.0,沪市,1.1081953545242662
2019-03-13,537118191110.0,55850100494.0,52909052492.0,7150452732.0,175762015.0,0.0,544268643842.0,沪市,0.5008806018368395
2019-03-14,535868334393.0,40374818674.0,41624675391.0,6809600412.0,135403005.0,0.0,542677934805.0,沪市,-0.2922654198432517
2019-03-15,534927567528.0,41487210170.0,42427977035.0,6935786537.0,150483804.0,0.0,541863354065.0,沪市,-0.15010389915570688
2019-03-18,538936145587.0,49192353470.0,45183775411.0,7490082590.0,187111696.0,0.0,546426228177.0,沪市,0.8420709903649737
2019-03-19,542161873286.0,43941414651.0,40715686952.0,7368346110.0,132076009.0,0.0,549530219396.0,沪市,0.5680531165854985
2019-03-20,544227583847.0,44045275616.0,41979565055.0,7565770022.0,170697567.0,0.0,551793353869.0,沪市,0.4118307589139336
2019-03-21,549423715029.0,53670381879.0,48474250697.0,7635981051.0,164607739.0,0.0,557059696080.0,沪市,0.9544047919523013
2019-03-22,549160945947.0,44500433858.0,44763202940.0,7491446372.0,145828715.0,0.0,556652392319.0,沪市,-0.07311671690954924
2019-03-25,554217910683.0,48629467519.0,43572502783.0,7330480585.0,155011853.0,0.0,561548391268.0,沪市,0.8795433230069039
2019-03-26,554043266609.0,40209100807.0,40383744881.0,6844617743.0,131856288.0,0.0,560887884352.0,沪市,-0.11762243936066508
2019-03-27,555908994882.0,34574191606.0,32708463333.0,6988136999.0,151229050.0,0.0,562897131881.0,沪市,0.3582262311337514
2019-03-28,555438962621.0,34646709708.0,35116741969.0,6993676803.0,152641236.0,0.0,562432639424.0,沪市,-0.08251817795692507
2019-03-29,555919750875.0,47821612832.0,47340824578.0,7371057196.0,219567226.0,0.0,563290808071.0,沪市,0.15258158699305024
2019-04-01,561244963862.0,63290251721.0,57965038734.0,8010959023.0,219114881.0,0.0,569255922885.0,沪市,1.058976061481931
2019-04-02,566121855650.0,61545143289.0,56668251501.0,7705881744.0,150022768.0,0.0,573827737394.0,沪市,0.8031211139323702
2019-04-03,569552117271.0,58245986188.0,54815724567.0,7994854942.0,191522831.0,0.0,577546972213.0,沪市,0.6481448310412308
2019-04-04,570001321985.0,62428623909.0,61979419195.0,7896289622.0,156663359.0,0.0,577897611607.0,沪市,0.060711840052851684
2019-04-08,579824640228.0,71019531166.0,61196212923.0,8077000019.0,214981056.0,0.0,587901640247.0,沪市,1.7311074555544703
2019-04-09,582591393394.0,49975237698.0,47208484532.0,7893889401.0,164489669.0,0.0,590485282795.0,沪市,0.4394685047850011
2019-04-10,584052810698.0,51270632794.0,49809215490.0,7976475409.0,183961543.0,0.0,592029286107.0,沪市,0.2614804055219855
2019-04-11,583208143243.0,43791954590.0,44636622045.0,7516621319.0,128656884.0,0.0,590724764562.0,沪市,-0.22034746854807663
2019-04-12,581164513945.0,33700743868.0,35744373166.0,7298662903.0,141754049.0,0.0,588463176848.0,沪市,-0.3828496534552528
2019-04-15,583299208979.0,44636372612.0,42501677578.0,7643113739.0,212024206.0,0.0,590942322718.0,沪市,0.4212915892680247
2019-04-16,587420822124.0,46426809950.0,42305196805.0,7841722599.0,212919418.0,0.0,595262544723.0,沪市,0.7310733787232238
2019-04-17,589911050836.0,43694908636.0,41204679924.0,7774800992.0,145639001.0,0.0,597685851828.0,沪市,0.40709887199901207
2019-04-18,591175252232.0,41409359321.0,40145157925.0,7760487190.0,121886392.0,0.0,598935739422.0,沪市,0.20912116125506586
2019-04-19,591196274296.0,42365440576.0,42344418512.0,7821050157.0,139821138.0,0.0,599017324453.0,沪市,0.013621666838381508
2019-04-22,594831558594.0,48086084184.0,44450799886.0,7712007391.0,155567650.0,0.0,602543565985.0,沪市,0.5886710430654141
2019-04-23,593401459965.0,36853749447.0,38283848076.0,7654827292.0,157274131.0,0.0,601056287257.0,沪市,-0.2468333929628308
2019-04-24,595388886472.0,34168495627.0,32181069120.0,7468238475.0,121951414.0,0.0,602857124947.0,沪市,0.2996121541658514
2019-04-25,591947751543.0,33493414729.0,36934549658.0,7179957493.0,140383428.0,0.0,599127709036.0,沪市,-0.6186235107245142
2019-04-26,589923831402.0,29060795668.0,31084715809.0,6546971604.0,106008294.0,0.0,596470803006.0,沪市,-0.4434623853860731
2019-04-29,585302832156.0,26035623014.0,30656622260.0,6637515223.0,158269812.0,0.0,591940347379.0,沪市,-0.7595435693026564
2019-04-30,577865182474.0,21312609774.0,28750259456.0,5966965402.0,77741753.0,0.0,583832147876.0,沪市,-1.3697663183294684
2019-05-06,573185674230.0,32207427307.0,36886935551.0,5703020317.0,194509051.0,0.0,578888694547.0,沪市,-0.8467250984695585
2019-05-07,570866704572.0,23222772103.0,25541741761.0,5755159556.0,163480079.0,0.0,576621864128.0,沪市,-0.3915831213069154
2019-05-08,571057518334.0,21222830163.0,21032016401.0,5667420255.0,159184127.0,0.0,576724938589.0,沪市,0.017875572782144467
2019-05-09,570455002203.0,18741470576.0,19343986707.0,5358468045.0,124007307.0,0.0,575813470248.0,沪市,-0.15804212372538817
2019-05-10,569552302327.0,30290064958.0,31192764834.0,6046023197.0,220537499.0,0.0,575598325524.0,沪市,-0.037363614280738755
2019-05-13,567689658746.0,20305925919.0,22168569500.0,5682066267.0,130740783.0,0.0,573371725013.0,沪市,-0.3868323468406598
2019-05-14,566964503072.0,18778651271.0,19503806945.0,5765841597.0,148113962.0,0.0,572730344669.0,沪市,-0.11186117417726349
2019-05-15,566600704440.0,24966930292.0,25330728924.0,6144535731.0,176197075.0,0.0,572745240171.0,沪市,0.002600787986639652
2019-05-16,567049805145.0,24093237882.0,23644137177.0,6395954054.0,171757618.0,0.0,573445759199.0,沪市,0.12230900911387454
2019-05-17,563665781997.0,23159994350.0,26544017498.0,5818970670.0,120129193.0,0.0,569484752667.0,沪市,-0.6907377844301843
2019-05-20,563258751070.0,19776457362.0,20183488289.0,5805947974.0,156738712.0,0.0,569064699044.0,沪市,-0.07376029314793975
2019-05-21,563899124599.0,21242688734.0,20602315205.0,6100228979.0,179909198.0,0.0,569999353578.0,沪市,0.16424398413223962
2019-05-22,562387964684.0,18996661933.0,20507821848.0,6091053275.0,138323736.0,0.0,568479017959.0,沪市,-0.26672584967974977
2019-05-23,560527552182.0,19064612978.0,20925025480.0,6018286664.0,144633497.0,0.0,566545838846.0,沪市,-0.34006164729538657
2019-05-24,557750049494.0,14975157319.0,17752660007.0,5794135953.0,109930151.0,0.0,563544185447.0,沪市,-0.5298165114254627
2019-05-27,559792435668.0,21454269577.0,19411883403.0,6148749960.0,171337468.0,0.0,565941185628.0,沪市,0.4253437872131949
2019-05-28,558474984580.0,21929366388.0,23246817476.0,6271102872.0,152580994.0,0.0,564746087452.0,沪市,-0.21117003079990093
2019-05-29,558801967110.0,21451472742.0,21124490212.0,6358911393.0,128723984.0,0.0,565160878503.0,沪市,0.0734473527512991
2019-05-30,557674222555.0,18748916524.0,19876661079.0,6253137384.0,125869094.0,0.0,563927359939.0,沪市,-0.21825972230550272
2019-05-31,555440566101.0,18170958432.0,20404614886.0,6234483391.0,126671619.0,0.0,561675049492.0,沪市,-0.3993972640808918
2019-06-03,554095723600.0,17940023324.0,19284865825.0,6231060446.0,111540759.0,0.0,560326784046.0,沪市,-0.24004367778476254
2019-06-04,551845445249.0,15042718343.0,17292996694.0,5919666354.0,83076207.0,0.0,557765111603.0,沪市,-0.4571747265948445
2019-06-05,550165203687.0,16165738275.0,17845979837.0,6173462807.0,112172863.0,0.0,556338666494.0,沪市,-0.2557429784197929
2019-06-06,546661467639.0,13792663864.0,17296399912.0,5755371448.0,87563151.0,0.0,552416839087.0,沪市,-0.7049352567411904
2019-06-10,545807399551.0,15159958602.0,16014026690.0,6179611385.0,162767345.0,0.0,551987010936.0,沪市,-0.07780866197171221
2019-06-11,546076092112.0,25901923830.0,25633231269.0,6708242864.0,201308603.0,0.0,552784334976.0,沪市,0.14444615981958897
2019-06-12,547092700496.0,23698474021.0,22681865637.0,6421699821.0,111584322.0,0.0,553514400317.0,沪市,0.13207055533361878
2019-06-13,547506113249.0,19409203739.0,18995790986.0,6543232826.0,123215412.0,0.0,554049346075.0,沪市,0.09664531901856233
2019-06-14,545365849561.0,17408020785.0,19548284473.0,6284329054.0,83694657.0,0.0,551650178615.0,沪市,-0.43302414793847666
2019-06-17,544906059569.0,12824537522.0,13284327514.0,6511776511.0,112758057.0,0.0,551417836080.0,沪市,-0.04211773040359024
2019-06-18,543689979601.0,11716363393.0,12932443361.0,6524573678.0,79056895.0,0.0,550214553279.0,沪市,-0.2182161552034767
2019-06-19,543194212320.0,23848713859.0,24344481140.0,6881742813.0,129845601.0,0.0,550075955133.0,沪市,-0.025189836432715218
2019-06-20,545474733422.0,31754452247.0,29473931145.0,7404871184.0,184789927.0,0.0,552879604606.0,沪市,0.5096840621441334
2019-06-21,544809211659.0,28470399947.0,29135921710.0,7193834165.0,124591015.0,0.0,552003045824.0,沪市,-0.15854424267010003
2019-06-24,546922849389.0,22879628999.0,20765991269.0,7198066420.0,123305254.0,0.0,554120915809.0,沪市,0.38366998171877054
2019-06-25,548267174410.0,26105690652.0,24761365631.0,7139459583.0,133199467.0,0.0,555406633993.0,沪市,0.2320284521516225
2019-06-26,547799690532.0,16138911252.0,16606395130.0,7067117009.0,133504885.0,0.0,554866807541.0,沪市,-0.09719481528677187
2019-06-27,547617686319.0,20769366046.0,20951370259.0,7464304394.0,140430572.0,0.0,555081990713.0,沪市,0.03878104962768969
2019-06-28,545403611820.0,18258359192.0,20472433691.0,7264107771.0,129999733.0,0.0,552667719591.0,沪市,-0.43493955170458287
2019-07-01,548115136533.0,32105800133.0,29394275420.0,7576365455.0,132993596.0,0.0,555691501988.0,沪市,0.547124843701341
2019-07-02,549329550799.0,22732924143.0,21518509877.0,7651458132.0,130462802.0,0.0,556981008931.0,沪市,0.23205446518199668
2019-07-03,550488925077.0,22292827567.0,21133453289.0,7532852077.0,106703379.0,0.0,558021777154.0,沪市,0.18685883473792408
2019-07-04,550607512075.0,19205073061.0,19086486063.0,7626456053.0,128917227.0,0.0,558233968128.0,沪市,0.038025572242395
2019-07-05,549758208389.0,15440449145.0,16289752831.0,7472703152.0,88688427.0,0.0,557230911541.0,沪市,-0.17968390393076072
2019-07-08,549280291963.0,20109650621.0,20587567047.0,7341049956.0,132458406.0,0.0,556621341919.0,沪市,-0.10939264304528074
2019-07-09,548742383856.0,13913309898.0,14451218005.0,7361346957.0,104708251.0,0.0,556103730813.0,沪市,-0.09299160255255012
2019-07-10,548502478946.0,12920602089.0,13160506999.0,7475127328.0,92449347.0,0.0,555977606274.0,沪市,-0.02268003827552434
2019-07-11,546736009397.0,14226296727.0,15992766276.0,7643212116.0,99253840.0,0.0,554379221513.0,沪市,-0.2874908526823372
2019-07-12,545292920109.0,12969227189.0,14412316477.0,7599876580.0,94597817.0,0.0,552892796689.0,沪市,-0.2681241948324309
2019-07-15,546829583252.0,18209150660.0,16672487517.0,7795615787.0,141967109.0,0.0,554625199039.0,沪市,0.31333422326615956
2019-07-16,546419207751.0,12932999579.0,13343375080.0,7406653782.0,65030217.0,0.0,553825861533.0,沪市,-0.14412210396949066
2019-07-17,546770795139.0,15127279382.0,14775691994.0,7489499813.0,116911675.0,0.0,554260294952.0,沪市,0.0784422413567798
2019-07-18,545891094423.0,13360574455.0,14240275171.0,7356311165.0,98255887.0,0.0,553247405588.0,沪市,-0.1827461525252705
2019-07-19,544117046863.0,14190650518.0,15964698078.0,7363938242.0,89660833.0,0.0,551480985105.0,沪市,-0.31928219909547195
2019-07-22,542317389721.0,14395752888.0,16195410030.0,8069299105.0,137249689.0,0.0,550386688826.0,沪市,-0.19842865095188733
2019-07-23,540885652598.0,11409695835.0,12841432958.0,8158033022.0,80812728.0,0.0,549043685620.0,沪市,-0.24401084424201525
2019-07-24,540838721429.0,15440730004.0,15487661173.0,8637550851.0,123257848.0,0.0,549476272280.0,沪市,0.07878911484275886
2019-07-25,540617344435.0,15146953154.0,15368330148.0,9006643170.0,102442845.0,0.0,549623987605.0,沪市,0.026882930610838685
2019-07-26,539752245878.0,13373392102.0,14238490659.0,9032162431.0,90970023.0,0.0,548784408309.0,沪市,-0.15275521355218036
2019-07-29,541103076216.0,13361287667.0,12010457329.0,9244310333.0,115389393.0,0.0,550347386549.0,沪市,0.28480733350570997
2019-07-30,541192071940.0,16118821650.0,16029825926.0,9347245715.0,84424563.0,0.0,550539317655.0,沪市,0.03487453755408598
2019-07-31,540746046599.0,14389532212.0,14835557553.0,9467471922.0,117909562.0,0.0,550213518521.0,沪市,-0.05917817738935183
2019-08-01,540682032669.0,14062984366.0,14126998296.0,9337139934.0,87049977.0,0.0,550019172603.0,沪市,-0.03532190894226517
2019-08-02,538926998030.0,17383366860.0,19138401499.0,9369483734.0,118873439.0,0.0,548296481764.0,沪市,-0.31320559806075066
2019-08-05,539088661040.0,16607158292.0,16445495282.0,9582530513.0,120673626.0,0.0,548671191553.0,沪市,0.06834072467407637
2019-08-06,536449029000.0,20041599701.0,22681231741.0,9413801749.0,153501028.0,0.0,545862830749.0,沪市,-0.5118476871459166
2019-08-07,534335401053.0,12558575199.0,14672203146.0,9675984001.0,150927008.0,0.0,544011385054.0,沪市,-0.3391778283308944
2019-08-08,533481575844.0,13634118004.0,14487943213.0,10314485611.0,161742765.0,0.0,543796061455.0,沪市,-0.039580715572451464
2019-08-09,531240738575.0,13155759330.0,15396596599.0,10236133794.0,108385987.0,0.0,541476872369.0,沪市,-0.4264814055097599
2019-08-12,531567416332.0,13712223731.0,13385545974.0,10651297822.0,126034467.0,0.0,542218714154.0,沪市,0.13700341101448021
2019-08-13,531855170860.0,13638202516.0,13350447988.0,10727861522.0,99611437.0,0.0,542583032382.0,沪市,0.06719027183863524
2019-08-14,532093964720.0,15677295712.0,15438501852.0,10702727543.0,89760929.0,0.0,542796692263.0,沪市,0.03937828281543876
2019-08-15,531287578318.0,14891693054.0,15698079456.0,10700550002.0,111183092.0,0.0,541988128320.0,沪市,-0.14896257743004515
2019-08-16,530938203843.0,16881484324.0,17230858799.0,10027664791.0,87327235.0,0.0,540965868634.0,沪市,-0.18861292943236352
2019-08-19,534798962347.0,26933254389.0,23072495885.0,10686571813.0,159242978.0,0.0,545485534160.0,沪市,0.835480718480941
2019-08-20,535069125138.0,20899546691.0,20629383900.0,10579203659.0,114427771.0,0.0,545648328797.0,沪市,0.029843987934663474
2019-08-21,535653416579.0,17490915722.0,16906624281.0,10616857288.0,101681380.0,0.0,546270273867.0,沪市,0.11398276823668674
2019-08-22,536149988643.0,16082314254.0,15585742190.0,10655540918.0,118751026.0,0.0,546805529561.0,沪市,0.09798367577480427
2019-08-23,534954183704.0,18010394142.0,19206199081.0,10741650800.0,108639041.0,0.0,545695834504.0,沪市,-0.20294144755466093
2019-08-26,536544973668.0,19098662590.0,17507872626.0,10455657926.0,74670660.0,0.0,547000631594.0,沪市,0.23910702766971603
2019-08-27,536284871635.0,22019856026.0,22279958059.0,10806763690.0,132884721.0,0.0,547091635325.0,沪市,0.016636860314922508
2019-08-28,537103608725.0,19240666348.0,18421929258.0,10620620315.0,103369133.0,0.0,547724229040.0,沪市,0.11562847504043017
2019-08-29,538787831176.0,19236034328.0,17551811877.0,10746547843.0,106985030.0,0.0,549534379019.0,沪市,0.33048565008209074
2019-08-30,538541616594.0,22533030608.0,22779245190.0,10896705119.0,116966660.0,0.0,549438321713.0,沪市,-0.017479762807826038
2019-09-02,540259932065.0,23631868473.0,21913553002.0,11117993360.0,128363956.0,0.0,551377925425.0,沪市,0.3530157317663596
2019-09-03,540321825192.0,22468521154.0,22406628027.0,11393615940.0,101610598.0,0.0,551715441132.0,沪市,0.061213133757553884
2019-09-04,540978840534.0,26488975420.0,25831960078.0,11362719294.0,128421553.0,0.0,552341559828.0,沪市,0.11348580252084073
2019-09-05,542059512654.0,37240645540.0,36159973420.0,11612179656.0,155392513.0,0.0,553671692310.0,沪市,0.2408170195294046
2019-09-06,541315600123.0,26293719864.0,27037632395.0,11412789332.0,103181090.0,0.0,552728389455.0,沪市,-0.17037223829602377
2019-09-09,545831543383.0,33206188633.0,28690245373.0,11660197020.0,114199560.0,0.0,557491740403.0,沪市,0.8617887264116719
2019-09-10,547266110610.0,30736436518.0,29301869291.0,11568303313.0,91928439.0,0.0,558834413923.0,沪市,0.24084186772515004
2019-09-11,548131519774.0,29042011279.0,28163804059.0,11779733982.0,126601652.0,1331203666.0,559911253756.0,沪市,0.19269390112190976
2019-09-12,545974771941.0,24176204399.0,26318681836.0,11466782528.0,112502594.0,1319236084.0,557441554469.0,沪市,-0.4410876313760026
2019-09-16,549029500599.0,27385289134.0,24304124734.0,11563030260.0,107602149.0,1348217184.0,560592530859.0,沪市,0.5652568174616013
2019-09-17,550022693898.0,25772659094.0,24765847798.0,10708483273.0,109022546.0,1290581159.0,560731177171.0,沪市,0.024732101190783062
2019-09-18,550256286908.0,19795887161.0,19542332124.0,10876374112.0,126833738.0,1289918069.0,561132661020.0,沪市,0.0716000581643339
2019-09-19,551374200309.0,20221899437.0,19091036469.0,11126705421.0,113250029.0,1297632816.0,562500905730.0,沪市,0.24383622716113162
2019-09-20,550048535904.0,21047597684.0,22361966987.0,11211639118.0,104270516.0,1305998118.0,561260175022.0,沪市,-0.22057399292358948
2019-09-23,550826508305.0,20355243063.0,19568767932.0,11113215890.0,107393054.0,1289798619.0,561939724195.0,沪市,0.12107560864680345
2019-09-24,550171649766.0,21762642549.0,22407796464.0,11030268233.0,135674600.0,1307153522.0,561201917999.0,沪市,-0.13129632311666972
2019-09-25,548262512825.0,19432741019.0,21330439027.0,10617077202.0,104172494.0,1278222915.0,558879590027.0,沪市,-0.4138132635541192
2019-09-26,545878128202.0,19967035191.0,22331984932.0,10324609064.0,106584955.0,1265815151.0,556202737266.0,沪市,-0.47896770767218433
2019-09-27,543547417610.0,13651850239.0,15962875780.0,10023846611.0,70419158.0,1213305033.0,553571264221.0,沪市,-0.4731140047844695
2019-09-30,538791089316.0,11159059828.0,15900262756.0,9673381768.0,59103589.0,1186057417.0,548464471084.0,沪市,-0.92251774379698
2019-10-08,541173606913.0,15009332373.0,12602065409.0,10309531518.0,152761867.0,1295605912.0,551483138431.0,沪市,0.5503852129261633
2019-10-09,541990984143.0,14806074032.0,13975443440.0,10556972646.0,126396777.0,1317712247.0,552547956789.0,沪市,0.19308266813551356
2019-10-10,542411429535.0,15468876503.0,15036505507.0,10968253874.0,129787210.0,1350734096.0,553379683409.0,沪市,0.15052568917879317
2019-10-11,541053440557.0,18600737480.0,19837856842.0,11333591582.0,129383565.0,1376478811.0,552387032139.0,沪市,-0.17937978204854987
2019-10-14,544165541216.0,24627094056.0,21493588110.0,11768306187.0,143525090.0,1419701966.0,555933847403.0,沪市,0.6420887996348768
2019-10-15,543677569235.0,17158825976.0,17597122386.0,11632742534.0,90616662.0,1407774789.0,555310311769.0,沪市,-0.11216004150723657
2019-10-16,543790595150.0,17094350249.0,16965351845.0,11801770937.0,110512436.0,1435668069.0,555592366087.0,沪市,0.05079219888812769
2019-10-17,543067159580.0,13069190384.0,13784955474.0,11897000318.0,94145421.0,1450008002.0,554964159898.0,沪市,-0.11306962214481242
2019-10-18,541397950787.0,15610291452.0,17267592329.0,11593501055.0,90305609.0,1416633891.0,552991451842.0,沪市,-0.355465847805847
2019-10-21,541719877028.0,12901676433.0,12563899621.0,11605583690.0,152331489.0,1478047177.0,553325460718.0,沪市,0.06040036873760091
2019-10-22,542455008256.0,12180569383.0,11437213237.0,11389398387.0,106659390.0,1471945881.0,553844406643.0,沪市,0.09378674249447272
2019-10-23,542590711121.0,13060167801.0,12918696134.0,11454460632.0,114905572.0,1494568237.0,554045171753.0,沪市,0.03624937032711273
2019-10-24,543586678053.0,13490893210.0,12489139903.0,11123544614.0,94452075.0,1464298004.0,554710222667.0,沪市,0.12003550394561469
2019-10-25,543351773604.0,16219438581.0,16390323734.0,10884799198.0,98662974.0,1421799599.0,554236572802.0,沪市,-0.0853869003391905
2019-10-28,545352851087.0,21208661643.0,19198307355.0,11152393907.0,107814186.0,1428472367.0,556505244994.0,沪市,0.4093328198336854
2019-10-29,544786863040.0,19133429352.0,19688248898.0,10781082019.0,73172280.0,1413383183.0,555567945059.0,沪市,-0.16842607386567954
2019-10-30,544449761544.0,16601238273.0,16926917742.0,10709021205.0,88463226.0,1411563382.0,555158782749.0,沪市,-0.07364757337764427
2019-10-31,543040299737.0,16337590425.0,17742429695.0,10638733181.0,83389350.0,1410433123.0,553679032918.0,沪市,-0.2665453338723478
2019-11-01,542675980074.0,17180068941.0,17537184160.0,10900927115.0,120952284.0,1438066541.0,553576907189.0,沪市,-0.01844493342321174
2019-11-04,543020295419.0,19072530921.0,18709276820.0,11102164516.0,106053387.0,1477482548.0,554122459935.0,沪市,0.0985504884533972
2019-11-05,544029029680.0,20647451367.0,19610130893.0,11272890053.0,109679915.0,1490498916.0,555301919733.0,沪市,0.2128518302864535
2019-11-06,543999526706.0,18100800898.0,18122364910.0,11336704592.0,104254943.0,1505732872.0,555336231298.0,沪市,0.006178902643894091
2019-11-07,544188094794.0,15533015247.0,15331653113.0,11468432102.0,93689274.0,1511237167.0,555656526896.0,沪市,0.05767597717356576
2019-11-08,543255280042.0,17667708660.0,18594002612.0,11276338194.0,87545628.0,1468819140.0,554531618236.0,沪市,-0.20244676442189302
2019-11-11,541755441181.0,15099217868.0,16587260422.0,10797278670.0,94053832.0,1461309318.0,552552719851.0,沪市,-0.356859432343104
2019-11-12,541360163467.0,12473968511.0,12859806981.0,10823777899.0,100984321.0,1463070655.0,552183941366.0,沪市,-0.06674086865402495
2019-11-13,542048023809.0,13852658050.0,13147963075.0,11005876873.0,107378800.0,1466268483.0,553053900682.0,沪市,0.15754882582204033
2019-11-14,542725646617.0,14366003115.0,13682890533.0,11132049828.0,128526310.0,1498391565.0,553857696445.0,沪市,0.14533768987232687
2019-11-15,541112917831.0,13435659119.0,15039644417.0,10748849005.0,85193088.0,1458053476.0,551861766836.0,沪市,-0.3603686690301644
2019-11-18,541533326643.0,13134767176.0,12702653083.0,10960017504.0,98174137.0,1488430040.0,552493344147.0,沪市,0.11444483908009673
2019-11-19,542721380946.0,15358198943.0,14159432280.0,10980386765.0,88401247.0,1459432483.0,553701767711.0,沪市,0.21872183200064566
2019-11-20,543039825777.0,15424142725.0,15100080811.0,10781914417.0,78454478.0,1446103257.0,553821740194.0,沪市,0.021667346935871912
2019-11-21,544024320788.0,13785300418.0,12794678648.0,10841484084.0,117840892.0,1477321159.0,554865804872.0,沪市,0.1885199879719801
2019-11-22,542558701610.0,17908370560.0,19370922068.0,10591990623.0,110304324.0,1453759192.0,553150692233.0,沪市,-0.3091040435255654
2019-11-25,542994841271.0,17083962116.0,16644486552.0,10841632264.0,137074241.0,1504943312.0,553836473535.0,沪市,0.12397730159778853
2019-11-26,541048628299.0,11852995009.0,13795571084.0,10917987011.0,96442723.0,1514266671.0,551966615310.0,沪市,-0.33761919164788656
2019-11-27,541540132118.0,12741492721.0,12247525183.0,10974380903.0,94772628.0,1520163466.0,552514513021.0,沪市,0.09926283507060152
2019-11-28,540557833985.0,10775496820.0,11752352163.0,10982996908.0,95713107.0,1524787250.0,551540830893.0,沪市,-0.17622743024000576
2019-11-29,540589918492.0,12991522208.0,12955244905.0,10569738432.0,90454610.0,1441946376.0,551159656924.0,沪市,-0.06911074351155788
2019-12-02,540793588479.0,12560008717.0,12348228095.0,10612426512.0,118497814.0,1470760045.0,551406014991.0,沪市,0.044698131277409736
2019-12-03,541820549640.0,12801148711.0,11772183286.0,10647205327.0,107441067.0,1477914576.0,552467754967.0,沪市,0.19255139536651367
2019-12-04,542474281717.0,13279715249.0,12623407320.0,10660723132.0,102076170.0,1470526895.0,553135004849.0,沪市,0.12077625816186988
2019-12-05,542948225200.0,15459928808.0,14982473220.0,10685864537.0,107604853.0,1441954965.0,553634089737.0,沪市,0.09022840420960243
2019-12-06,542900227729.0,14616539198.0,14655356084.0,10726461920.0,98802670.0,1444561455.0,553626689649.0,沪市,-0.0013366387903501753
2019-12-09,543860276636.0,17900924528.0,16931401610.0,10790307026.0,100396834.0,1445576172.0,554650583662.0,沪市,0.18494303691340974
2019-12-10,544324601840.0,16553966156.0,16086003024.0,10955300849.0,105260612.0,1447008017.0,555279902689.0,沪市,0.11346224912358593
2019-12-11,544826951629.0,17600728458.0,17087287943.0,11075497150.0,126737025.0,1471918166.0,555902448779.0,沪市,0.11211392434433698
2019-12-12,544762356034.0,15711214718.0,15771783449.0,10838303677.0,87173923.0,1449227888.0,555600659711.0,沪市,-0.05428813430536916
2019-12-13,544431163367.0,23244118842.0,23572225189.0,10983715047.0,125984881.0,1444631533.0,555414878414.0,沪市,-0.03343791871964763
2019-12-16,548288053609.0,27740021378.0,23876223090.0,10964588638.0,113223026.0,1453192249.0,559252642247.0,沪市,0.6909724571943165
2019-12-17,551516610507.0,35126663542.0,31891646397.0,11152939293.0,152548014.0,1457433748.0,562669549800.0,沪市,0.6109774536372958
2019-12-18,554466188124.0,29684776793.0,26666544630.0,11107457966.0,122335778.0,1413650473.0,565573646090.0,沪市,0.5161282125596189
2019-12-19,556309366942.0,24116730229.0,22269791940.0,10986525236.0,102483602.0,1403640067.0,567295892178.0,沪市,0.3045131434087356
2019-12-20,555035446253.0,23989420203.0,25257103400.0,10699260739.0,90852504.0,1370612694.0,565734706992.0,沪市,-0.2751976891646746
2019-12-23,556003821374.0,23047433720.0,22077416268.0,10274213691.0,120141931.0,1348942900.0,566278035065.0,沪市,0.09603937433657617
2019-12-24,554400951209.0,18060475599.0,19660293452.0,10351193007.0,129289560.0,1351656004.0,564752144216.0,沪市,-0.2694596566552021
2019-12-25,555015167639.0,21470493409.0,20853134003.0,10617458513.0,121723569.0,1376783886.0,565632626152.0,沪市,0.15590590403553595
